"x"
0.890015145101405
2.15037715925853
2.10295912819855
2.27481969390852
2.03172763596844
2.18700491285661
1.43939360025067
1.40526905383083
1.29752668374256
2.37167118989474
1.15065245921913
1.34922849044504
2.01154741131082
1.46163413546534
1.54429208700714
0.858026513765274
1.17067099931493
1.20031342518525
1.18152629277585
1.07498966832626
1.11419928194028
1.40459799585285
1.36178725883271
1.30642223572222
1.89682289611932
2.87321840785717
2.02763024148713
2.09949891986531
1.1242008809182
1.64291058192479
1.5588422394471
1.3675951978704
1.09313755059788
0.85778410783814
0.823503181933335
0.90583411524885
0.601645497789597
1.14828407702989
1.3012543103012
1.09571215833438
